order_id,stu_account,date,stu_address,phone_number,order_amount,in_delivery
o89973931,t10009028,2021/7/24,97660,16128588,10,T
o75176125,t10006086,2020/9/25,77833,86447895,3,T
o28144075,t10004751,2021/7/30,83628,66647532,8,F
o82981629,t10004706,2021/6/2,35630,21577562,2,F
o94934652,t10010064,2021/4/7,69793,30860013,8,F
o11602246,t10010163,2021/6/26,24210,85860412,7,T
o59476301,t10011058,2021/6/18,27433,13391853,2,F
o67864027,t10007709,2020/11/7,65569,31102629,8,F
o23310694,t10008068,2020/10/25,35118,75480510,1,F
o69187330,t10012158,2021/6/20,88302,77759970,9,T
o60281721,t10003185,2021/10/31,69604,73382368,3,T
o58455855,t10000193,2020/5/3,34914,34030150,9,F
o48318927,t10002970,2021/5/5,75672,86999097,8,T
o48936691,t10001247,2020/6/24,77287,63015688,3,T
o33054705,t10009222,2020/4/26,20027,19048788,4,F
o28640136,t10001053,2020/10/12,25812,92915895,6,F
o44839842,t10011669,2021/6/11,56890,72276457,2,T
o78723115,t10010456,2020/6/2,26111,31619612,4,T
o90230640,t10002155,2021/9/25,95865,91608795,2,F
o36249147,t10011879,2020/10/7,55870,33029990,3,F
o78269185,t10011922,2021/9/20,48035,28180730,10,F
o83185122,t10002537,2020/7/29,63738,10440104,7,F
o84806202,t10000604,2021/10/23,74061,68001990,8,T
o57337752,t10002863,2020/7/3,88723,13657638,10,T
o44311752,t10005519,2021/10/18,23946,27314410,7,T
o16055575,t10004793,2020/5/29,55157,21779903,1,F
o19153679,t10007095,2021/8/31,26589,11082212,10,F
o54530793,t10011536,2020/8/16,77608,14950135,8,T
o16392537,t10004368,2020/9/23,53334,30302046,9,T
o91518271,t10003440,2020/1/27,98056,59532656,2,F
o47037120,t10009283,2020/7/14,23664,36058144,1,T
o54014574,t10002761,2021/11/7,95753,93781155,5,F
o60934713,t10001335,2019/11/18,63730,62897198,4,F
o41991663,t10000065,2021/1/6,25578,90618993,9,T
o26947736,t10000175,2020/10/16,91287,49461192,5,T
o10539529,t10003518,2021/12/26,88862,91532363,2,T
o20062286,t10002741,2020/4/18,36837,24062200,1,T
o45509147,t10008010,2020/8/26,91659,81382778,5,T
o85993631,t10000913,2021/5/5,35495,84434655,5,F
o57957447,t10000906,2020/8/26,75794,38816826,3,F
o93876431,t10002313,2021/9/17,51757,52968956,5,T
o71093750,t10002005,2020/2/15,57710,34480799,2,T
o82918417,t10009347,2021/8/2,11132,16199266,8,T
o92743807,t10009319,2021/5/30,11853,36794955,6,T
o35162589,t10009863,2020/10/9,74334,41014890,8,T
o93871049,t10003437,2020/10/24,38048,87676393,10,T
o18854824,t10002577,2020/4/29,18145,88315194,4,F
o87755534,t10007214,2021/2/27,17014,41573103,2,F
o56036495,t10007103,2020/11/28,38301,88860695,4,F
o19285921,t10012554,2021/12/2,67146,87885320,2,T
o87155539,t10007283,2020/2/26,65713,80819113,6,T
o64875586,t10009316,2021/8/7,50354,77358780,7,F
o72298546,t10004314,2021/10/6,14008,39874004,8,T
o62632850,t10008936,2020/3/7,34424,96155540,4,T
o46730988,t10010162,2020/11/6,97416,92599807,3,T
o97179128,t10001441,2020/3/10,14354,11496189,7,T
o15941590,t10005201,2019/11/1,57633,34093232,5,F
o11843387,t10005402,2021/10/1,62182,73344554,10,T
o97408610,t10004506,2021/3/12,93956,48334630,8,F
o20423669,t10004140,2020/5/25,27921,19422176,2,F
o93819942,t10004137,2020/4/4,22927,93877985,3,T
o59487001,t10010390,2020/6/5,86150,76706350,8,F
o10629510,t10005668,2021/5/4,86159,54278934,3,F
o41887401,t10011497,2020/8/3,72517,96992385,4,T
o49896130,t10008840,2021/6/13,67418,65511082,4,T
o32862191,t10010964,2020/3/15,69911,78923539,1,T
o31398202,t10010410,2020/5/4,32580,44585444,2,F
o63582590,t10000252,2021/10/15,94270,42354667,4,T
o57374341,t10006328,2020/11/14,56552,41430343,8,T
o59097826,t10009943,2021/2/6,75223,29976901,10,T
o57299453,t10011016,2021/11/23,23826,65858654,7,T
o81296131,t10010542,2021/12/14,94840,80703032,9,F
o97945650,t10000925,2020/8/12,26702,84138913,1,T
o35325854,t10004224,2021/5/24,97889,70939768,2,F
o97400962,t10000748,2021/6/29,34334,31567029,8,T
o78427957,t10007375,2021/10/20,45148,77599617,2,T
o19638766,t10003767,2020/10/8,30364,18874552,6,F
o56043458,t10007000,2021/11/4,66757,92117887,6,F
o84084666,t10004382,2020/4/26,57050,27101653,8,T
o39681576,t10004246,2021/7/2,81911,23766924,6,F
o61591110,t10006270,2019/12/25,14049,62871176,6,T
o63749725,t10004052,2020/7/4,76569,79256102,4,F
o89585818,t10006614,2021/8/28,89199,29451134,3,F
o72678982,t10008914,2020/1/18,20525,71666288,1,F
o34066987,t10005464,2021/7/6,54181,77444433,4,T
o43356755,t10006865,2020/7/3,28688,52491422,4,T
o19522424,t10000410,2020/6/3,75257,95648383,4,T
o62050514,t10006006,2021/1/5,22338,65341009,6,T
o71728837,t10010772,2020/5/12,86456,86953152,1,T
o31745388,t10001934,2021/4/25,76942,95746334,1,T
o98603127,t10003679,2021/7/1,94152,53573561,8,F
o35173958,t10001332,2020/10/25,84181,27430902,6,T
o97529221,t10010662,2021/2/17,49092,16565017,2,F
o88075687,t10002274,2019/11/27,36039,69517007,8,F
o55062117,t10001921,2020/11/5,73274,90678152,7,T
o70922721,t10011164,2021/12/24,65142,21678778,1,T
o56959212,t10000384,2020/9/27,73966,38463996,8,F
o68704894,t10012263,2020/7/5,68201,29663727,9,F
o33595477,t10007433,2019/12/19,43411,57600500,9,F
o75124015,t10003443,2020/11/9,17545,70439375,1,T
o15249967,t10000314,2019/12/29,52097,85459770,4,F
o27704099,t10007220,2021/2/25,58721,41600165,4,F
o29411358,t10002923,2020/8/11,41913,67556487,1,F
o92884321,t10002783,2021/1/23,75851,62907322,2,T
o76833658,t10002067,2021/9/18,79894,60359297,6,F
o76583536,t10010990,2021/11/10,25945,27202218,7,T
o42430917,t10000404,2020/4/27,79541,52643875,4,T
o48620539,t10007381,2020/1/13,26600,96194313,1,F
o49066025,t10006354,2021/6/24,17659,47190895,10,F
o54887980,t10011417,2021/7/16,29527,61624872,5,F
o74819715,t10003685,2021/6/4,27902,19517317,7,T
o31052158,t10007954,2020/10/24,80924,93198749,6,F
o96954540,t10003624,2020/5/15,58803,30090392,2,F
o73611225,t10005233,2020/2/20,52832,11031111,7,T
o54964631,t10004895,2019/11/21,98194,33731746,4,F
o55021406,t10006529,2021/5/11,82580,46149291,1,T
o89077454,t10002342,2021/11/16,74538,20081025,9,T
o67198994,t10005729,2021/2/9,64154,31228812,9,T
o87316108,t10009401,2020/7/2,34399,63948991,6,T
o76690964,t10008449,2020/8/2,19011,29735126,4,T
o73566701,t10004703,2021/8/10,14228,66002131,6,T
o45559291,t10000849,2021/1/22,61402,60501439,4,T
o16383815,t10004409,2020/4/3,77576,57627283,3,F
o80582478,t10010386,2021/4/5,90036,64987573,4,F
o54989708,t10004585,2020/7/14,65419,91276779,9,F
o91067037,t10009159,2021/6/30,75975,51291452,6,T
o60394659,t10002902,2019/12/15,47950,81007490,10,F
o71206416,t10002858,2021/10/29,78456,20724336,2,T
o72957107,t10000352,2019/11/23,96452,49244984,2,F
o29814815,t10005960,2020/8/17,39459,37199502,1,F
o57017703,t10006272,2020/8/30,48656,71642673,2,T
o32484900,t10000011,2020/12/13,82563,62891100,5,F
o30273013,t10009334,2020/6/22,31506,56146165,9,F
o14275746,t10005882,2020/1/5,35504,66374873,9,F
o87868600,t10006908,2021/1/21,45047,98948250,5,T
o73972348,t10004583,2021/12/5,30908,72766458,7,F
o13313315,t10008438,2020/11/28,81500,92977061,7,T
o27440756,t10001677,2020/7/10,63965,20805935,4,T
o69275554,t10003952,2020/10/14,42748,50001507,3,T
o29460277,t10010632,2020/8/6,57244,72376664,8,T
o63394446,t10002407,2021/12/3,47519,90129710,8,F
o44179951,t10012425,2020/5/5,43332,47497206,2,F
o66111891,t10004424,2020/3/15,45929,96130213,7,T
o41220805,t10004248,2020/4/1,28912,13837740,5,F
o31339646,t10011971,2020/11/9,35867,82959569,5,F
o65273321,t10004937,2020/7/11,68786,99484613,7,F
o73957191,t10007710,2019/11/29,67649,38810755,1,T
o94167926,t10003746,2020/3/15,26948,21458525,4,F
o29244149,t10007294,2020/3/25,19781,61974604,7,F
o81408215,t10008644,2021/4/5,85247,97053383,5,T
o15704164,t10009999,2020/9/17,99570,98778261,9,F
o53332974,t10011472,2020/7/2,13119,14069251,4,T
o10238867,t10005089,2021/8/11,35150,93766552,8,F
o99818839,t10008159,2021/1/30,58754,38685863,1,F
o89886059,t10007152,2021/6/18,84867,37402868,10,T
o40693716,t10012124,2020/10/20,72673,42446805,8,T
o13530994,t10001649,2021/4/25,30420,76154638,3,F
o17904517,t10010156,2020/8/30,93447,45808217,10,T
o91413182,t10000668,2021/6/5,95682,62803500,7,T
o38634550,t10004615,2020/3/1,88574,69240389,6,T
o48061813,t10010271,2020/5/22,96921,93719719,5,T
o38014542,t10011058,2019/12/15,56816,38893074,2,F
o20778756,t10005217,2021/6/8,53836,98437313,8,T
o21017194,t10003901,2019/12/8,77363,88594952,5,F
o23706869,t10009755,2021/10/2,95621,57754284,4,T
o12902971,t10005707,2021/5/29,12900,23701556,4,F
o45351866,t10003375,2020/7/19,13111,21490333,2,F
o69471395,t10006405,2020/5/26,36803,56173256,5,F
o87909805,t10009146,2019/12/28,63765,29611487,5,F
o35497787,t10002196,2019/12/22,87563,64351592,9,F
o96064323,t10003263,2021/12/8,83753,30256652,7,T
o76981284,t10007789,2020/8/16,32020,39352371,4,T
o64507269,t10001209,2021/7/5,47270,70532995,2,F
o64748063,t10003718,2020/5/27,76156,81720447,9,F
o39031220,t10006205,2020/3/25,12707,25700364,6,T
o89027350,t10001964,2021/9/8,80038,36782052,10,F
o70283692,t10007380,2021/4/25,45720,89302479,1,T
o48394565,t10009743,2020/2/27,59135,33155442,7,F
o89742953,t10008573,2020/3/2,89129,28499202,1,F
o95211363,t10002510,2021/9/8,27975,70839338,9,F
o68968623,t10009531,2020/10/10,29535,22913121,6,F
o61824209,t10001473,2020/10/29,84681,51192427,5,F
o62444252,t10010604,2020/12/21,99199,56402994,8,F
o30607867,t10008893,2021/10/3,57411,27201923,2,F
o29822660,t10003410,2020/4/23,62779,65967654,2,T
o29717030,t10008277,2020/7/28,32387,48834091,3,F
o28603005,t10000181,2021/5/3,60210,72106246,8,F
o76070424,t10011728,2021/5/25,86605,32160458,10,F
o62808199,t10010931,2021/2/20,79188,40304101,6,F
o79967698,t10006816,2019/11/20,79850,32553399,7,T
o68146967,t10004369,2021/6/25,45844,36359199,5,F
o76788736,t10000091,2021/12/27,15246,53544878,1,T
o93103615,t10007423,2020/11/14,92928,65167821,9,F
o73613662,t10006749,2021/7/7,94099,15243861,7,F
o40558258,t10012263,2020/7/1,87078,30242045,7,T
o85730139,t10011131,2020/7/29,98788,34978365,5,F
o60020598,t10011779,2019/11/28,71448,81622192,9,T
o37307709,t10007132,2019/11/5,79249,56723249,10,F
o58359344,t10011840,2020/2/20,92209,99753614,3,T
o34890751,t10010380,2019/11/12,17948,53562304,2,F
o18393371,t10005763,2021/7/13,52267,23560484,2,T
o99180005,t10005333,2021/2/22,46815,18195351,5,F
o93117112,t10009136,2020/9/11,47058,71659845,2,F
o35229107,t10007611,2021/6/10,59421,80116447,7,F
o20317052,t10000565,2021/4/3,16726,39931458,1,F
o13107784,t10007593,2021/5/14,43719,13352702,3,F
o99187079,t10012510,2020/11/6,52822,65798075,1,T
o83450338,t10011053,2019/12/25,23990,37395237,4,T
o99378076,t10002309,2020/7/26,14623,63868190,10,F
o63338880,t10000532,2021/8/15,79591,32399729,7,T
o14691343,t10000723,2021/8/21,16377,51380535,8,F
o97902483,t10002847,2020/1/30,33822,70348413,8,F
o64416818,t10004768,2020/12/5,41366,79249861,8,T
o72415700,t10002123,2020/1/29,53222,37096552,6,F
o77027933,t10006921,2021/3/4,14905,44026725,5,F
o45231220,t10000717,2020/10/13,58584,58757403,7,T
o89202657,t10000913,2021/6/27,66848,66305838,3,F
o62995861,t10010799,2020/10/7,72107,98411412,5,F
o18972668,t10009184,2021/11/12,47149,20987290,5,F
o57482783,t10012481,2020/4/11,66438,28108805,4,F
o74521318,t10010512,2020/5/30,39575,19477657,9,T
o60308699,t10010040,2020/11/25,25749,14538722,8,T
o80545233,t10005484,2019/11/13,35373,75230682,5,F
o85786375,t10011369,2021/2/1,65745,94584370,10,T
o60532262,t10000753,2021/2/22,14068,64342871,8,F
o52462205,t10004423,2021/9/2,54418,79226654,9,F
o27400101,t10006580,2020/8/13,84216,34891703,8,F
o14178352,t10001837,2020/6/6,75904,28927252,6,F
o70416019,t10001731,2020/3/6,57215,83450958,3,T
o93694437,t10004703,2021/4/22,11360,62620725,8,T
o65865625,t10001881,2020/2/1,84143,80880527,4,T
o39881423,t10010454,2020/9/20,77298,39523979,10,F
o88638331,t10010334,2021/5/5,85131,39802271,5,T
o87879735,t10007383,2020/9/6,13437,75653417,5,T
o17047088,t10009995,2020/4/1,22623,42669548,1,F
o26317891,t10006618,2020/7/27,80421,39527380,2,F
o24806855,t10003499,2020/12/7,82237,83112985,3,T
o51633574,t10000235,2021/8/21,62630,57270616,2,F
o13962378,t10002588,2021/11/30,72846,56025841,8,F
o17823828,t10002369,2019/11/25,16103,35249865,10,T
o37356914,t10008136,2020/2/29,72418,61706714,9,F
o37636115,t10011984,2021/11/4,61054,23819306,4,T
o60750009,t10005277,2021/10/27,76886,90648615,6,T
o77748473,t10001815,2021/8/28,78623,47124934,8,T
o65661208,t10012244,2021/12/4,28544,12739969,10,F
o87335124,t10000660,2021/5/12,61933,39093372,9,T
o43986405,t10010584,2021/11/11,77143,70023390,6,F
o90217729,t10001968,2020/5/19,61456,67374211,9,F
o72308479,t10004955,2021/9/19,58397,17785637,9,F
o11462302,t10011647,2021/1/22,48805,85586413,1,T
o48732650,t10000670,2021/1/9,78528,18746201,7,F
o80467157,t10010512,2021/2/17,52337,98339826,4,T
o32600214,t10003634,2020/2/18,81128,22245392,9,F
o41420498,t10009972,2020/7/28,25148,14705157,1,F
o99995751,t10012530,2020/6/11,63043,36722685,10,T
o51751854,t10000507,2021/2/14,56580,12608111,3,T
o24950162,t10009812,2021/7/1,18286,94822703,2,T
o32631650,t10012200,2020/4/24,67438,57906627,5,F
o86863851,t10008626,2019/11/23,99020,54122929,10,F
o97783733,t10003113,2019/12/16,28485,34406054,4,F
o64964668,t10003071,2020/3/13,89963,67055955,9,T
o63338105,t10004279,2020/8/12,22278,67847178,10,F
o28745546,t10001131,2021/3/13,91662,43340215,7,F
o49296710,t10009610,2020/9/1,96176,16094813,6,F
o84799890,t10001065,2020/9/18,49381,70466290,6,F
o45255963,t10000616,2020/3/9,30015,23277004,1,T
o97014400,t10008875,2021/9/25,61698,20209085,7,T
o18021231,t10002469,2021/5/7,86538,69763505,7,F
o86230814,t10006129,2021/10/4,22184,94848851,10,T
o86716994,t10010037,2020/3/7,65226,54171815,5,F
o81596348,t10011933,2020/6/17,46467,84082520,10,T
o48280042,t10009854,2021/5/14,29675,63923334,6,T
o52392323,t10002966,2021/9/30,16215,19170267,8,F
o94497708,t10011557,2020/12/16,65536,65518707,10,F
o80063283,t10008609,2021/12/8,16816,56003404,3,F
o65605331,t10004249,2020/6/6,40262,26672973,8,F
o72033319,t10002498,2020/4/1,56622,97052799,7,F
o65935083,t10009318,2021/5/5,38938,47371717,8,F
o33081109,t10003264,2021/3/11,73068,94055698,4,T
o61825329,t10007335,2020/3/2,16912,32440768,8,T
o12930617,t10012302,2020/6/23,67048,77151586,9,T
o66488084,t10005690,2021/5/24,34311,44301304,2,T
o68312394,t10010473,2020/4/19,32746,43740314,3,T
o77216736,t10007914,2021/8/25,86100,71015165,3,T
o12961959,t10004142,2021/9/23,72424,15606065,2,F
o55302350,t10000643,2020/4/22,47926,72866022,2,F
o93416998,t10011391,2020/12/21,22789,60845670,4,T
o53947172,t10009791,2021/7/11,78518,28028234,6,F
o25157989,t10004917,2020/2/16,80279,97720536,5,T
o15926983,t10000321,2020/3/18,17485,90713511,9,T
o67998685,t10000089,2020/8/16,30577,46896447,2,F
o69409922,t10006599,2021/1/4,99394,97713397,5,F
o22785153,t10009473,2020/4/12,70219,55186906,2,T
o68472552,t10012570,2020/10/11,19685,50597697,7,F
o99405222,t10009724,2021/4/22,79275,97475300,1,T
o26795860,t10004904,2020/11/29,90412,33249591,10,F
o37635160,t10008543,2021/3/15,51585,76211118,10,F
o59285095,t10004950,2021/5/31,33503,61723838,5,F
o96060171,t10004645,2021/7/20,70376,46298364,6,T
o43547102,t10012303,2021/9/3,87987,31503788,10,F
o51949880,t10004270,2021/3/13,15935,76125415,5,T
o57596510,t10002317,2021/5/31,22627,96211009,1,T
o31937711,t10002911,2021/9/1,19786,51669585,1,T
o88828534,t10002551,2021/10/29,97598,96108462,5,T
o65143837,t10004912,2020/7/4,64465,78219352,1,T
o29756734,t10006129,2020/11/25,19233,90453293,4,F
o31742657,t10011416,2021/11/2,26898,74724633,10,F
o82477784,t10003294,2020/1/15,80886,97179627,6,T
o69713401,t10005955,2020/3/20,83930,87023985,6,F
o21976567,t10011147,2021/1/31,92574,76401998,8,T
o78785330,t10008488,2021/10/27,81034,23985153,9,F
o29475192,t10006232,2021/5/12,29484,22197178,10,F
o28243563,t10008620,2019/12/13,61495,16688461,1,F
o34124095,t10012478,2021/7/10,91289,98409820,8,F
o41095586,t10004022,2021/8/28,69992,17870870,5,T
o30245456,t10006067,2019/11/3,58008,43288231,4,T
o28102722,t10005069,2021/11/17,58736,65147358,1,T
o57504851,t10008580,2021/11/17,26365,67239132,1,T
o23884812,t10009510,2020/4/19,29214,19555073,10,F
o67108069,t10002793,2021/11/20,41717,73948442,5,T
o90161972,t10000153,2019/12/17,34022,12982361,8,F
o50745775,t10008344,2019/11/1,74287,25411887,4,T
o76599107,t10008539,2021/1/30,26389,12900855,1,T
o32702472,t10012023,2021/4/5,89153,26152282,2,T
o14685965,t10003202,2021/5/22,71785,14698232,4,F
o58702886,t10000419,2021/2/7,66131,62960659,9,F
o18568260,t10008130,2021/7/4,22367,89675300,7,F
o97064790,t10012483,2021/10/4,78742,51839844,5,T
o84036607,t10001859,2021/11/23,15840,56004669,2,F
o91512306,t10007196,2020/3/23,14842,14793338,6,F
o33140671,t10001605,2020/2/15,39260,12435929,5,T
o86823511,t10002511,2020/2/8,54033,21469505,7,T
o19326464,t10006422,2021/6/7,16132,98227688,2,T
o10770011,t10001496,2021/6/24,26461,85261877,6,T
o18408260,t10005109,2021/4/22,86299,23124058,3,F
o22095011,t10008934,2020/8/1,27293,46352563,2,F
o31436661,t10004745,2021/3/20,44036,99281667,9,T
o99311956,t10002367,2020/8/3,35670,71725628,6,T
o95087246,t10002010,2020/11/26,18473,70158704,1,F
o33103706,t10005962,2021/2/12,43506,95099071,7,F
o52133149,t10010148,2021/9/10,91824,67561399,10,F
o89550369,t10004661,2020/7/14,97637,96548892,5,T
o61934769,t10008433,2020/3/1,62301,71726376,10,F
o48787551,t10009676,2021/3/25,43300,48634483,10,T
o53025929,t10001079,2019/12/18,84760,83344568,3,T
o95636624,t10006981,2021/2/17,81215,78757823,6,T
o43863752,t10002591,2020/5/10,85171,29322113,6,T
o81059131,t10012139,2021/2/4,27864,90717076,5,F
o32869785,t10001134,2021/6/4,86289,57280687,5,T
o77076884,t10009951,2021/8/16,34750,69966445,7,F
o93358671,t10010545,2020/4/27,60667,34083611,10,T
o94084581,t10009253,2019/12/21,47374,16860419,4,T
o20485006,t10009348,2021/6/23,90803,51912131,8,T
o13780131,t10007190,2020/1/29,93419,30882028,5,F
o49159977,t10008972,2020/11/30,83543,27692301,10,T
o21428514,t10005684,2019/11/18,95135,92170993,3,F
o77308326,t10012157,2021/6/21,20124,84885468,10,F
o51569193,t10007062,2020/12/19,13415,63457889,3,T
o57607030,t10002058,2020/4/22,72260,85686978,8,F
o11726512,t10000655,2020/12/13,85980,22253638,10,T
o88538980,t10012472,2021/4/1,24673,24522912,3,F
o39802060,t10000114,2020/11/15,26787,75559335,5,F
o70881805,t10001909,2021/12/2,17467,52009839,1,F
o79664143,t10007598,2020/8/19,52340,72687868,2,F
o40289692,t10006183,2021/2/16,72375,48754363,7,T
o99588969,t10000171,2019/12/22,51421,19355859,7,F
o26590510,t10007588,2019/12/15,48288,72501178,7,F
o57277546,t10009588,2020/12/6,20255,25650629,9,F
o94642649,t10001990,2021/9/6,15466,14274526,4,T
o41980738,t10000217,2019/11/9,52924,29991723,10,F
o41462196,t10012471,2021/12/6,35224,53224211,3,F
o31125486,t10010511,2020/4/1,76026,27414752,8,T
o50749226,t10012276,2021/11/11,32737,83796053,10,F
o56364710,t10006288,2020/3/5,21738,54099191,2,F
o34280471,t10001002,2021/11/6,89573,76952702,10,F
o25435272,t10012046,2021/2/22,16919,28198907,9,T
o69975127,t10005898,2019/12/22,88041,90821987,4,F
o37038004,t10008300,2021/10/19,87229,17960291,7,F
o43872844,t10012510,2019/11/19,58314,36558340,3,F
o54512368,t10010721,2020/12/26,22312,53724848,9,T
o41999608,t10002514,2019/12/4,71133,24536733,5,F
o71779570,t10000529,2021/12/3,25289,68873505,1,F
o99084987,t10003874,2021/9/4,85442,25029219,4,F
o31797435,t10002266,2020/8/16,85683,14291211,9,T
o97981308,t10007489,2020/6/23,89589,64438212,6,F
o37518164,t10002825,2020/8/26,12589,72273385,9,F
o67424752,t10007267,2021/5/27,53440,72478506,1,T
o95758800,t10005786,2020/11/20,15109,43625413,6,F
o92498764,t10007349,2020/11/28,36019,25999292,8,T
o76764125,t10011043,2020/5/21,89955,81003805,4,F
o38855341,t10009485,2021/7/23,93375,53453995,7,F
o22839720,t10012383,2020/7/5,44060,12636528,6,F
o28093551,t10005902,2020/2/7,27677,24117488,2,F
o55637315,t10008889,2020/5/6,92318,16232607,1,F
o57099791,t10012008,2020/12/13,19405,67800355,4,T
o67651513,t10005308,2020/4/19,57109,95834633,1,F
o22571093,t10007890,2021/1/6,38996,96127662,10,F
o65917158,t10011720,2020/3/19,20872,39027896,5,T
o12444715,t10005068,2021/2/21,65935,93699231,3,T
o57216517,t10005726,2021/12/30,67677,43848048,7,F
o82416862,t10007852,2021/9/7,53243,88142439,5,T
o90142747,t10002676,2021/4/19,59183,52289721,1,F
o79939302,t10001236,2020/11/3,83576,34584549,1,F
o64401736,t10002276,2020/2/22,46221,90408368,3,T
o60132074,t10002154,2020/3/22,38785,90678894,10,F
o80289691,t10006523,2020/8/15,66770,59978405,2,T
o43382942,t10007837,2021/11/4,65169,84430596,5,T
o86235031,t10004054,2021/11/19,46959,71524434,5,F
o83048882,t10010109,2020/7/28,72259,94928981,4,T
o55541175,t10007726,2020/9/24,60284,94574651,8,T
o95146959,t10000810,2021/6/8,45306,77118570,3,F
o79018421,t10002821,2020/9/3,90022,10615891,4,F
o87968715,t10011717,2021/6/27,77766,92174542,7,T
o95093484,t10000860,2020/3/26,16098,84352077,4,T
o57445995,t10006403,2020/4/17,91674,32267147,6,T
o77667097,t10011613,2021/11/17,82809,76730756,8,T
o18660201,t10000699,2020/12/6,41835,77811474,3,T
o23202821,t10000246,2020/3/3,55924,97124824,2,T
o37034058,t10006844,2020/10/28,11833,53326654,4,F
